click_quality_value,search_quality_success_value,ai_trigger,ai_success,zero_result,latency_ms,data_completeness,data_freshness_min,tenant_tier,ai_enablement,connector_type,industry_vertical,query_type,period,metric_ts,scenario_id
0.303182,0.303182,0.000000,0.000000,0,124,0.984979,20,enterprise,ai_off,jira,healthcare,navigational,baseline,2026-03-14T08:17:00Z,ai_adoption_positive
0.252859,0.252859,0.344024,0.649034,0,244,0.988519,12,premium,ai_on,confluence,healthcare,informational,baseline,2026-03-14T08:18:00Z,ai_adoption_positive
0.292063,0.292063,0.000000,0.000000,0,215,0.976758,12,premium,ai_off,confluence,finance,action,baseline,2026-03-14T08:19:00Z,ai_adoption_positive
0.237506,0.237506,0.343314,0.660460,0,173,0.985459,13,standard,ai_on,confluence,tech,action,baseline,2026-03-14T08:20:00Z,ai_adoption_positive
0.300156,0.300156,0.000000,0.000000,0,245,0.986240,11,premium,ai_off,gdrive,healthcare,navigational,baseline,2026-03-14T08:21:00Z,ai_adoption_positive
0.232223,0.232223,0.344295,0.665695,0,209,0.981430,18,standard,ai_on,slack,healthcare,navigational,baseline,2026-03-14T08:22:00Z,ai_adoption_positive
0.236698,0.236698,0.357136,0.650212,0,234,0.979908,19,standard,ai_on,confluence,finance,informational,baseline,2026-03-14T08:23:00Z,ai_adoption_positive
0.289876,0.289876,0.000000,0.000000,0,192,0.983009,15,premium,ai_off,jira,healthcare,informational,baseline,2026-03-14T08:24:00Z,ai_adoption_positive
0.228182,0.228182,0.349878,0.650702,0,200,0.983825,17,standard,ai_on,jira,tech,navigational,baseline,2026-03-14T08:25:00Z,ai_adoption_positive
0.253314,0.253314,0.353265,0.663092,0,135,0.984776,7,premium,ai_on,gdrive,tech,informational,baseline,2026-03-14T08:26:00Z,ai_adoption_positive
0.232013,0.232013,0.338978,0.642512,0,244,0.984797,5,standard,ai_on,slack,tech,navigational,baseline,2026-03-14T08:27:00Z,ai_adoption_positive
0.300821,0.300821,0.000000,0.000000,0,236,0.980235,10,premium,ai_off,confluence,tech,navigational,baseline,2026-03-14T08:28:00Z,ai_adoption_positive
0.248773,0.248773,0.354613,0.650166,0,206,1.000000,22,premium,ai_on,gdrive,tech,informational,baseline,2026-03-14T08:29:00Z,ai_adoption_positive
0.224650,0.224650,0.347577,0.635881,0,216,0.991515,16,standard,ai_on,gdrive,finance,informational,baseline,2026-03-14T08:30:00Z,ai_adoption_positive
0.278948,0.278948,0.000000,0.000000,0,211,0.991307,9,standard,ai_off,confluence,finance,informational,baseline,2026-03-14T08:31:00Z,ai_adoption_positive
0.304860,0.304860,0.000000,0.000000,0,231,0.985698,19,enterprise,ai_off,gdrive,retail,informational,baseline,2026-03-14T08:32:00Z,ai_adoption_positive
0.289233,0.289233,0.000000,0.000000,0,257,0.987318,22,premium,ai_off,gdrive,tech,action,baseline,2026-03-14T08:33:00Z,ai_adoption_positive
0.298743,0.298743,0.000000,0.000000,0,327,0.980851,7,premium,ai_off,gdrive,tech,navigational,baseline,2026-03-14T08:34:00Z,ai_adoption_positive
0.301797,0.301797,0.000000,0.000000,0,214,0.995817,16,enterprise,ai_off,sharepoint,healthcare,navigational,baseline,2026-03-14T08:35:00Z,ai_adoption_positive
0.310597,0.310597,0.000000,0.000000,0,188,0.991606,19,enterprise,ai_off,gdrive,finance,navigational,baseline,2026-03-14T08:36:00Z,ai_adoption_positive
0.282877,0.282877,0.000000,0.000000,0,157,0.982513,21,standard,ai_off,confluence,tech,informational,baseline,2026-03-14T08:37:00Z,ai_adoption_positive
0.231304,0.231304,0.352453,0.637738,0,211,0.983484,10,standard,ai_on,jira,finance,navigational,baseline,2026-03-14T08:38:00Z,ai_adoption_positive
0.287725,0.287725,0.000000,0.000000,0,212,0.983886,9,premium,ai_off,slack,tech,informational,baseline,2026-03-14T08:39:00Z,ai_adoption_positive
0.282051,0.282051,0.000000,0.000000,0,206,0.979053,13,standard,ai_off,slack,healthcare,navigational,baseline,2026-03-14T08:40:00Z,ai_adoption_positive
0.290526,0.290526,0.000000,0.000000,0,213,0.981305,23,premium,ai_off,confluence,tech,action,baseline,2026-03-14T08:41:00Z,ai_adoption_positive
0.245504,0.245504,0.358997,0.664818,0,174,0.988967,5,premium,ai_on,confluence,healthcare,informational,baseline,2026-03-14T08:42:00Z,ai_adoption_positive
0.301965,0.301965,0.000000,0.000000,0,221,0.982504,18,premium,ai_off,confluence,finance,action,baseline,2026-03-14T08:43:00Z,ai_adoption_positive
0.240092,0.240092,0.350821,0.639304,0,264,0.985470,10,standard,ai_on,jira,retail,informational,baseline,2026-03-14T08:44:00Z,ai_adoption_positive
0.274569,0.274569,0.000000,0.000000,0,184,0.983011,12,standard,ai_off,slack,retail,navigational,baseline,2026-03-14T08:45:00Z,ai_adoption_positive
0.276041,0.276041,0.000000,0.000000,0,246,0.982120,17,standard,ai_off,slack,finance,informational,baseline,2026-03-14T08:46:00Z,ai_adoption_positive
0.282453,0.282453,0.000000,0.000000,0,257,0.986260,11,standard,ai_off,gdrive,tech,informational,baseline,2026-03-14T08:47:00Z,ai_adoption_positive
0.279230,0.279230,0.000000,0.000000,1,198,0.989441,14,standard,ai_off,confluence,retail,navigational,baseline,2026-03-14T08:48:00Z,ai_adoption_positive
0.290546,0.290546,0.000000,0.000000,0,197,0.995838,10,premium,ai_off,gdrive,finance,action,baseline,2026-03-14T08:49:00Z,ai_adoption_positive
0.228049,0.228049,0.350215,0.637418,0,253,0.982952,15,standard,ai_on,slack,tech,action,baseline,2026-03-14T08:50:00Z,ai_adoption_positive
0.261277,0.261277,0.344225,0.643689,0,275,0.987408,16,enterprise,ai_on,gdrive,tech,action,baseline,2026-03-14T08:51:00Z,ai_adoption_positive
0.237293,0.237293,0.353040,0.648883,0,290,0.980259,14,standard,ai_on,gdrive,tech,action,baseline,2026-03-14T08:52:00Z,ai_adoption_positive
0.301538,0.301538,0.000000,0.000000,0,247,0.983333,18,enterprise,ai_off,confluence,retail,navigational,baseline,2026-03-14T08:53:00Z,ai_adoption_positive
0.230386,0.230386,0.351333,0.641650,0,150,0.980889,8,standard,ai_on,confluence,healthcare,informational,baseline,2026-03-14T08:54:00Z,ai_adoption_positive
0.305061,0.305061,0.000000,0.000000,0,263,0.983140,23,enterprise,ai_off,confluence,tech,informational,baseline,2026-03-14T08:55:00Z,ai_adoption_positive
0.297850,0.297850,0.000000,0.000000,0,210,0.982271,24,premium,ai_off,slack,retail,informational,baseline,2026-03-14T08:56:00Z,ai_adoption_positive
0.290844,0.290844,0.000000,0.000000,0,246,0.985305,8,premium,ai_off,gdrive,finance,informational,baseline,2026-03-14T08:57:00Z,ai_adoption_positive
0.272035,0.272035,0.000000,0.000000,0,198,0.982495,13,standard,ai_off,jira,finance,navigational,baseline,2026-03-14T08:58:00Z,ai_adoption_positive
0.256997,0.256997,0.348279,0.650007,0,251,0.984193,19,enterprise,ai_on,confluence,finance,informational,baseline,2026-03-14T08:59:00Z,ai_adoption_positive
0.275975,0.275975,0.000000,0.000000,0,154,0.977909,10,standard,ai_off,slack,tech,informational,baseline,2026-03-14T09:00:00Z,ai_adoption_positive
0.273614,0.273614,0.000000,0.000000,0,196,0.987471,12,standard,ai_off,gdrive,finance,navigational,baseline,2026-03-14T09:01:00Z,ai_adoption_positive
0.258317,0.258317,0.353543,0.637247,0,201,0.979533,17,premium,ai_on,slack,tech,navigational,baseline,2026-03-14T09:02:00Z,ai_adoption_positive
0.274215,0.274215,0.000000,0.000000,0,138,0.989768,11,standard,ai_off,confluence,tech,informational,baseline,2026-03-14T09:03:00Z,ai_adoption_positive
0.251371,0.251371,0.348048,0.652456,0,210,0.982772,17,premium,ai_on,gdrive,finance,action,baseline,2026-03-14T09:04:00Z,ai_adoption_positive
0.309690,0.309690,0.000000,0.000000,0,195,0.985469,15,enterprise,ai_off,slack,healthcare,navigational,baseline,2026-03-14T09:05:00Z,ai_adoption_positive
0.283418,0.283418,0.000000,0.000000,0,250,0.986326,23,standard,ai_off,confluence,retail,navigational,baseline,2026-03-14T09:06:00Z,ai_adoption_positive
0.246783,0.246783,0.351775,0.649272,0,152,0.989926,19,premium,ai_on,slack,tech,action,baseline,2026-03-14T09:07:00Z,ai_adoption_positive
0.229888,0.231232,0.352077,0.656766,0,203,0.983757,11,standard,ai_on,slack,tech,informational,baseline,2026-03-14T09:08:00Z,ai_adoption_positive
0.229080,0.229080,0.353846,0.642747,0,236,0.984410,15,standard,ai_on,slack,finance,informational,baseline,2026-03-14T09:09:00Z,ai_adoption_positive
0.231400,0.231400,0.343171,0.644971,0,137,0.990866,11,standard,ai_on,slack,finance,navigational,baseline,2026-03-14T09:10:00Z,ai_adoption_positive
0.227986,0.230886,0.354026,0.652173,0,274,0.977018,20,standard,ai_on,sharepoint,healthcare,informational,baseline,2026-03-14T09:11:00Z,ai_adoption_positive
0.230925,0.230925,0.341358,0.660800,0,188,0.980287,18,standard,ai_on,gdrive,retail,navigational,baseline,2026-03-14T09:12:00Z,ai_adoption_positive
0.250757,0.250757,0.347760,0.647058,0,264,0.979702,11,premium,ai_on,slack,tech,informational,baseline,2026-03-14T09:13:00Z,ai_adoption_positive
0.290308,0.290308,0.000000,0.000000,0,183,0.989103,11,premium,ai_off,slack,finance,informational,baseline,2026-03-14T09:14:00Z,ai_adoption_positive
0.274481,0.274481,0.000000,0.000000,0,315,0.979298,23,standard,ai_off,jira,finance,informational,baseline,2026-03-14T09:15:00Z,ai_adoption_positive
0.258638,0.258638,0.354164,0.635748,0,141,0.984180,14,enterprise,ai_on,jira,tech,navigational,baseline,2026-03-14T09:16:00Z,ai_adoption_positive
0.280382,0.280382,0.000000,0.000000,0,256,0.987098,11,standard,ai_off,slack,finance,informational,baseline,2026-03-14T09:17:00Z,ai_adoption_positive
0.305618,0.305618,0.000000,0.000000,0,185,0.987003,5,enterprise,ai_off,confluence,retail,informational,baseline,2026-03-14T09:18:00Z,ai_adoption_positive
0.275923,0.275923,0.000000,0.000000,0,274,0.983004,21,standard,ai_off,confluence,healthcare,action,baseline,2026-03-14T09:19:00Z,ai_adoption_positive
0.277897,0.277897,0.000000,0.000000,0,173,0.981383,16,standard,ai_off,confluence,healthcare,informational,baseline,2026-03-14T09:20:00Z,ai_adoption_positive
0.251627,0.251627,0.353507,0.651850,0,167,0.977666,12,premium,ai_on,gdrive,tech,informational,baseline,2026-03-14T09:21:00Z,ai_adoption_positive
0.236471,0.236471,0.349545,0.663911,0,105,0.989971,19,standard,ai_on,slack,finance,navigational,baseline,2026-03-14T09:22:00Z,ai_adoption_positive
0.227600,0.227600,0.347654,0.641471,0,175,0.985680,8,standard,ai_on,gdrive,retail,navigational,baseline,2026-03-14T09:23:00Z,ai_adoption_positive
0.253114,0.253114,0.354451,0.633142,0,172,0.983349,24,enterprise,ai_on,sharepoint,finance,informational,baseline,2026-03-14T09:24:00Z,ai_adoption_positive
0.233548,0.233548,0.352494,0.645280,0,250,0.981937,18,standard,ai_on,sharepoint,finance,informational,baseline,2026-03-14T09:25:00Z,ai_adoption_positive
0.278870,0.278870,0.000000,0.000000,0,156,0.984223,18,standard,ai_off,confluence,tech,navigational,baseline,2026-03-14T09:26:00Z,ai_adoption_positive
0.299832,0.299832,0.000000,0.000000,0,164,0.987096,24,premium,ai_off,gdrive,healthcare,informational,baseline,2026-03-14T09:27:00Z,ai_adoption_positive
0.300795,0.300795,0.000000,0.000000,0,263,0.987109,9,premium,ai_off,sharepoint,tech,action,baseline,2026-03-14T09:28:00Z,ai_adoption_positive
0.248127,0.248127,0.350284,0.633733,0,102,0.976529,13,premium,ai_on,jira,healthcare,action,baseline,2026-03-14T09:29:00Z,ai_adoption_positive
0.282715,0.282715,0.000000,0.000000,0,239,0.988806,13,standard,ai_off,jira,finance,informational,baseline,2026-03-14T09:30:00Z,ai_adoption_positive
0.287892,0.287892,0.000000,0.000000,0,259,0.988754,12,standard,ai_off,gdrive,tech,informational,baseline,2026-03-14T09:31:00Z,ai_adoption_positive
0.257181,0.257181,0.349641,0.649661,0,313,0.987618,24,premium,ai_on,slack,retail,navigational,baseline,2026-03-14T09:32:00Z,ai_adoption_positive
0.233823,0.233823,0.342850,0.669779,0,298,0.998372,7,standard,ai_on,slack,tech,informational,baseline,2026-03-14T09:33:00Z,ai_adoption_positive
0.229546,0.231704,0.358105,0.647027,0,282,0.979261,17,standard,ai_on,confluence,healthcare,navigational,baseline,2026-03-14T09:34:00Z,ai_adoption_positive
0.283071,0.283071,0.000000,0.000000,0,199,0.987787,19,standard,ai_off,confluence,finance,action,baseline,2026-03-14T09:35:00Z,ai_adoption_positive
0.282535,0.282535,0.000000,0.000000,0,177,0.993005,14,standard,ai_off,jira,tech,navigational,baseline,2026-03-14T09:36:00Z,ai_adoption_positive
0.279407,0.279407,0.000000,0.000000,0,150,0.988565,4,standard,ai_off,jira,finance,navigational,baseline,2026-03-14T09:37:00Z,ai_adoption_positive
0.256513,0.256513,0.349704,0.643326,0,250,0.983594,19,enterprise,ai_on,jira,retail,informational,baseline,2026-03-14T09:38:00Z,ai_adoption_positive
0.253851,0.253851,0.350482,0.660974,0,143,0.982677,3,premium,ai_on,sharepoint,retail,informational,baseline,2026-03-14T09:39:00Z,ai_adoption_positive
0.300937,0.300937,0.000000,0.000000,0,310,0.983916,19,enterprise,ai_off,jira,finance,navigational,baseline,2026-03-14T09:40:00Z,ai_adoption_positive
0.308574,0.308574,0.000000,0.000000,0,133,0.988956,11,enterprise,ai_off,slack,retail,navigational,baseline,2026-03-14T09:41:00Z,ai_adoption_positive
0.280481,0.280481,0.000000,0.000000,0,193,0.985374,15,standard,ai_off,confluence,retail,informational,baseline,2026-03-14T09:42:00Z,ai_adoption_positive
0.236432,0.236432,0.352710,0.654508,0,104,0.977621,23,standard,ai_on,confluence,finance,action,baseline,2026-03-14T09:43:00Z,ai_adoption_positive
0.294388,0.294388,0.000000,0.000000,0,196,0.985172,19,enterprise,ai_off,gdrive,finance,navigational,baseline,2026-03-14T09:44:00Z,ai_adoption_positive
0.281278,0.281278,0.000000,0.000000,0,152,0.994138,16,standard,ai_off,confluence,tech,navigational,baseline,2026-03-14T09:45:00Z,ai_adoption_positive
0.230018,0.230018,0.343542,0.655486,0,235,0.976018,21,standard,ai_on,slack,tech,informational,baseline,2026-03-14T09:46:00Z,ai_adoption_positive
0.274022,0.274022,0.000000,0.000000,0,255,0.989048,23,standard,ai_off,jira,finance,action,baseline,2026-03-14T09:47:00Z,ai_adoption_positive
0.296638,0.296638,0.000000,0.000000,0,223,0.984170,15,premium,ai_off,gdrive,finance,navigational,baseline,2026-03-14T09:48:00Z,ai_adoption_positive
0.263498,0.263498,0.350005,0.645004,1,132,0.977048,15,enterprise,ai_on,jira,finance,informational,baseline,2026-03-14T09:49:00Z,ai_adoption_positive
0.250603,0.250603,0.353877,0.651061,0,214,0.983169,11,premium,ai_on,sharepoint,retail,navigational,baseline,2026-03-14T09:50:00Z,ai_adoption_positive
0.275282,0.275282,0.000000,0.000000,0,211,0.990879,14,standard,ai_off,sharepoint,finance,navigational,baseline,2026-03-14T09:51:00Z,ai_adoption_positive
0.296161,0.296161,0.000000,0.000000,0,233,0.987316,13,premium,ai_off,slack,retail,navigational,baseline,2026-03-14T09:52:00Z,ai_adoption_positive
0.290909,0.290909,0.000000,0.000000,0,169,0.988725,13,premium,ai_off,gdrive,tech,informational,baseline,2026-03-14T09:53:00Z,ai_adoption_positive
0.305839,0.305839,0.000000,0.000000,0,148,0.987147,9,enterprise,ai_off,gdrive,finance,navigational,baseline,2026-03-14T09:54:00Z,ai_adoption_positive
0.278931,0.278931,0.000000,0.000000,0,169,0.988621,11,standard,ai_off,confluence,retail,informational,baseline,2026-03-14T09:55:00Z,ai_adoption_positive
0.230643,0.230643,0.342235,0.637256,0,172,0.978887,20,standard,ai_on,confluence,tech,navigational,baseline,2026-03-14T09:56:00Z,ai_adoption_positive
0.257912,0.257912,0.352802,0.655929,0,177,0.982136,13,enterprise,ai_on,gdrive,finance,informational,baseline,2026-03-14T09:57:00Z,ai_adoption_positive
0.232530,0.232530,0.353849,0.632241,0,189,0.986870,20,standard,ai_on,confluence,tech,action,baseline,2026-03-14T09:58:00Z,ai_adoption_positive
0.297976,0.297976,0.000000,0.000000,0,229,0.987230,9,premium,ai_off,gdrive,tech,informational,baseline,2026-03-14T09:59:00Z,ai_adoption_positive
0.245942,0.245942,0.346943,0.661610,0,299,0.983815,12,premium,ai_on,slack,retail,navigational,baseline,2026-03-14T10:00:00Z,ai_adoption_positive
0.275814,0.275814,0.000000,0.000000,0,163,0.991091,27,standard,ai_off,slack,retail,action,baseline,2026-03-14T10:01:00Z,ai_adoption_positive
0.234799,0.234799,0.348941,0.640053,1,196,0.993769,13,standard,ai_on,slack,tech,informational,baseline,2026-03-14T10:02:00Z,ai_adoption_positive
0.282481,0.282481,0.000000,0.000000,1,228,0.982690,17,standard,ai_off,sharepoint,tech,navigational,baseline,2026-03-14T10:03:00Z,ai_adoption_positive
0.278842,0.278842,0.000000,0.000000,0,226,0.984625,3,standard,ai_off,slack,healthcare,action,baseline,2026-03-14T10:04:00Z,ai_adoption_positive
0.234413,0.234413,0.354319,0.655419,0,251,0.988471,20,standard,ai_on,gdrive,tech,informational,baseline,2026-03-14T10:05:00Z,ai_adoption_positive
0.280653,0.280653,0.000000,0.000000,0,224,0.982807,17,standard,ai_off,slack,retail,informational,baseline,2026-03-14T10:06:00Z,ai_adoption_positive
0.286018,0.286018,0.000000,0.000000,0,160,0.982955,6,premium,ai_off,jira,retail,action,baseline,2026-03-14T10:07:00Z,ai_adoption_positive
0.237836,0.237836,0.354331,0.636747,0,167,0.979700,5,standard,ai_on,confluence,retail,navigational,baseline,2026-03-14T10:08:00Z,ai_adoption_positive
0.250768,0.250768,0.353993,0.642251,0,148,0.984421,16,premium,ai_on,confluence,retail,informational,baseline,2026-03-14T10:09:00Z,ai_adoption_positive
0.250878,0.250878,0.362265,0.639145,0,141,0.984199,16,premium,ai_on,gdrive,retail,navigational,baseline,2026-03-14T10:10:00Z,ai_adoption_positive
0.228264,0.228264,0.346669,0.642874,0,225,0.978759,14,standard,ai_on,slack,retail,navigational,baseline,2026-03-14T10:11:00Z,ai_adoption_positive
0.305520,0.305520,0.000000,0.000000,0,216,0.988810,21,enterprise,ai_off,sharepoint,tech,action,baseline,2026-03-14T10:12:00Z,ai_adoption_positive
0.243901,0.243901,0.349193,0.657974,0,161,0.982924,18,premium,ai_on,confluence,tech,navigational,baseline,2026-03-14T10:13:00Z,ai_adoption_positive
0.301109,0.301109,0.000000,0.000000,0,225,0.990875,12,premium,ai_off,jira,tech,informational,baseline,2026-03-14T10:14:00Z,ai_adoption_positive
0.251452,0.251452,0.349389,0.636724,0,211,0.977554,19,premium,ai_on,confluence,finance,informational,baseline,2026-03-14T10:15:00Z,ai_adoption_positive
0.250272,0.250272,0.353185,0.661481,0,242,0.980189,13,premium,ai_on,sharepoint,healthcare,navigational,baseline,2026-03-14T10:16:00Z,ai_adoption_positive
0.237047,0.237047,0.348755,0.657343,0,209,0.988814,6,standard,ai_on,slack,finance,informational,baseline,2026-03-14T10:17:00Z,ai_adoption_positive
0.288285,0.288285,0.000000,0.000000,0,221,0.992954,12,premium,ai_off,confluence,tech,informational,baseline,2026-03-14T10:18:00Z,ai_adoption_positive
0.295220,0.295220,0.000000,0.000000,0,196,0.980657,16,premium,ai_off,jira,finance,informational,baseline,2026-03-14T10:19:00Z,ai_adoption_positive
0.281938,0.281938,0.000000,0.000000,0,193,0.988074,17,standard,ai_off,jira,retail,navigational,baseline,2026-03-14T10:20:00Z,ai_adoption_positive
0.295878,0.295878,0.000000,0.000000,0,214,0.985705,10,premium,ai_off,jira,tech,navigational,baseline,2026-03-14T10:21:00Z,ai_adoption_positive
0.272848,0.272848,0.000000,0.000000,1,107,0.978919,17,standard,ai_off,slack,finance,navigational,baseline,2026-03-14T10:22:00Z,ai_adoption_positive
0.292600,0.292600,0.000000,0.000000,0,251,0.990213,18,premium,ai_off,slack,tech,informational,baseline,2026-03-14T10:23:00Z,ai_adoption_positive
0.231018,0.231018,0.344008,0.646978,0,209,0.990602,18,standard,ai_on,confluence,tech,navigational,baseline,2026-03-14T10:24:00Z,ai_adoption_positive
0.298362,0.298362,0.000000,0.000000,0,205,0.974135,9,enterprise,ai_off,jira,retail,navigational,baseline,2026-03-14T10:25:00Z,ai_adoption_positive
0.232748,0.232748,0.347905,0.647354,0,175,0.982373,14,standard,ai_on,confluence,finance,informational,baseline,2026-03-14T10:26:00Z,ai_adoption_positive
0.294122,0.294122,0.000000,0.000000,0,152,0.984599,13,premium,ai_off,jira,retail,informational,baseline,2026-03-14T10:27:00Z,ai_adoption_positive
0.301801,0.301801,0.000000,0.000000,0,181,0.980363,16,enterprise,ai_off,gdrive,retail,action,baseline,2026-03-14T10:28:00Z,ai_adoption_positive
0.308703,0.308703,0.000000,0.000000,0,209,0.996279,24,enterprise,ai_off,gdrive,healthcare,navigational,baseline,2026-03-14T10:29:00Z,ai_adoption_positive
0.272396,0.272396,0.000000,0.000000,0,171,0.977530,8,standard,ai_off,confluence,finance,informational,current,2026-03-21T08:00:00Z,ai_adoption_positive
0.297868,0.297868,0.000000,0.000000,0,247,0.982731,11,premium,ai_off,slack,tech,informational,current,2026-03-21T08:01:00Z,ai_adoption_positive
0.279070,0.279070,0.000000,0.000000,0,171,0.983365,15,standard,ai_off,gdrive,retail,informational,current,2026-03-21T08:02:00Z,ai_adoption_positive
0.278596,0.278596,0.000000,0.000000,0,163,0.989095,13,standard,ai_off,jira,finance,navigational,current,2026-03-21T08:03:00Z,ai_adoption_positive
0.292418,0.292418,0.000000,0.000000,0,260,0.983538,17,premium,ai_off,jira,finance,informational,current,2026-03-21T08:04:00Z,ai_adoption_positive
0.244033,0.291186,0.416208,0.699616,0,212,0.986334,21,premium,ai_on,confluence,tech,action,current,2026-03-21T08:05:00Z,ai_adoption_positive
0.249135,0.291100,0.413832,0.703426,0,216,0.984638,18,enterprise,ai_on,jira,finance,navigational,current,2026-03-21T08:06:00Z,ai_adoption_positive
0.302388,0.302388,0.000000,0.000000,0,142,0.983811,15,enterprise,ai_off,sharepoint,retail,navigational,current,2026-03-21T08:07:00Z,ai_adoption_positive
0.288739,0.288739,0.000000,0.000000,0,247,0.979993,18,premium,ai_off,jira,tech,informational,current,2026-03-21T08:08:00Z,ai_adoption_positive
0.237256,0.276949,0.400149,0.692113,0,219,0.987778,19,premium,ai_on,jira,retail,navigational,current,2026-03-21T08:09:00Z,ai_adoption_positive
0.246725,0.278350,0.403787,0.689348,0,214,0.984707,23,premium,ai_on,confluence,retail,action,current,2026-03-21T08:10:00Z,ai_adoption_positive
0.237755,0.274792,0.409595,0.670887,0,271,0.983813,20,premium,ai_on,slack,retail,action,current,2026-03-21T08:11:00Z,ai_adoption_positive
0.238624,0.296412,0.412641,0.718330,0,215,0.986937,18,premium,ai_on,sharepoint,retail,navigational,current,2026-03-21T08:12:00Z,ai_adoption_positive
0.223324,0.274121,0.387685,0.707071,0,164,0.986401,6,standard,ai_on,gdrive,tech,action,current,2026-03-21T08:13:00Z,ai_adoption_positive
0.273832,0.273832,0.000000,0.000000,0,285,0.990278,24,standard,ai_off,slack,tech,navigational,current,2026-03-21T08:14:00Z,ai_adoption_positive
0.308322,0.308322,0.000000,0.000000,0,222,0.985057,3,enterprise,ai_off,confluence,retail,action,current,2026-03-21T08:15:00Z,ai_adoption_positive
0.296373,0.296373,0.000000,0.000000,0,245,0.987338,17,enterprise,ai_off,slack,retail,informational,current,2026-03-21T08:16:00Z,ai_adoption_positive
0.300860,0.300860,0.000000,0.000000,0,111,0.983709,11,enterprise,ai_off,jira,healthcare,navigational,current,2026-03-21T08:17:00Z,ai_adoption_positive
0.245111,0.290836,0.408975,0.711135,0,235,0.980563,8,premium,ai_on,confluence,healthcare,informational,current,2026-03-21T08:18:00Z,ai_adoption_positive
0.303734,0.303734,0.000000,0.000000,0,148,0.985126,11,premium,ai_off,confluence,finance,action,current,2026-03-21T08:19:00Z,ai_adoption_positive
0.225227,0.281603,0.404826,0.695613,0,228,0.986788,16,standard,ai_on,confluence,tech,action,current,2026-03-21T08:20:00Z,ai_adoption_positive
0.293923,0.293923,0.000000,0.000000,0,173,0.983409,8,premium,ai_off,gdrive,healthcare,navigational,current,2026-03-21T08:21:00Z,ai_adoption_positive
0.222187,0.284533,0.405009,0.702535,0,225,0.997048,16,standard,ai_on,slack,healthcare,navigational,current,2026-03-21T08:22:00Z,ai_adoption_positive
0.221651,0.272333,0.394861,0.689695,0,185,0.988472,13,standard,ai_on,confluence,finance,informational,current,2026-03-21T08:23:00Z,ai_adoption_positive
0.290567,0.290567,0.000000,0.000000,0,191,0.979302,7,premium,ai_off,jira,healthcare,informational,current,2026-03-21T08:24:00Z,ai_adoption_positive
