click_quality_value,search_quality_success_value,ai_trigger,ai_success,zero_result,latency_ms,data_completeness,data_freshness_min,tenant_tier,ai_enablement,connector_type,industry_vertical,query_type,period,metric_ts,scenario_id
0.286449,0.286449,0.000000,0.000000,0,144,0.987748,6,standard,ai_off,gdrive,finance,informational,baseline,2026-03-14T09:27:00Z,connector_failure
0.280542,0.280542,0.000000,0.000000,1,241,0.988087,6,standard,ai_off,confluence,retail,navigational,baseline,2026-03-14T09:28:00Z,connector_failure
0.252459,0.252459,0.343389,0.647568,1,250,0.984494,22,premium,ai_on,slack,tech,navigational,baseline,2026-03-14T09:29:00Z,connector_failure
0.275084,0.275084,0.000000,0.000000,0,211,0.980021,17,standard,ai_off,gdrive,retail,informational,baseline,2026-03-14T09:30:00Z,connector_failure
0.297200,0.297200,0.000000,0.000000,0,245,0.982592,16,premium,ai_off,sharepoint,finance,informational,baseline,2026-03-14T09:31:00Z,connector_failure
0.308286,0.308286,0.000000,0.000000,0,152,0.989343,15,enterprise,ai_off,gdrive,tech,action,baseline,2026-03-14T09:32:00Z,connector_failure
0.288343,0.288343,0.000000,0.000000,0,250,0.984391,9,premium,ai_off,gdrive,tech,navigational,baseline,2026-03-14T09:33:00Z,connector_failure
0.295494,0.295494,0.000000,0.000000,0,223,0.985921,16,premium,ai_off,confluence,tech,informational,baseline,2026-03-14T09:34:00Z,connector_failure
0.256092,0.256092,0.349972,0.644569,0,118,0.985409,11,premium,ai_on,gdrive,tech,informational,baseline,2026-03-14T09:35:00Z,connector_failure
0.228698,0.232172,0.347989,0.667183,0,266,0.981904,10,standard,ai_on,confluence,retail,informational,baseline,2026-03-14T09:36:00Z,connector_failure
0.233880,0.235228,0.351827,0.668589,0,220,0.984653,11,standard,ai_on,jira,tech,action,baseline,2026-03-14T09:37:00Z,connector_failure
0.309908,0.309908,0.000000,0.000000,0,67,0.982383,13,enterprise,ai_off,confluence,tech,action,baseline,2026-03-14T09:38:00Z,connector_failure
0.230827,0.230827,0.350500,0.641242,0,136,0.979810,18,standard,ai_on,confluence,tech,navigational,baseline,2026-03-14T09:39:00Z,connector_failure
0.284854,0.284854,0.000000,0.000000,0,283,0.977466,14,standard,ai_off,confluence,tech,informational,baseline,2026-03-14T09:40:00Z,connector_failure
0.297623,0.297623,0.000000,0.000000,0,185,0.985293,19,premium,ai_off,confluence,tech,informational,baseline,2026-03-14T09:41:00Z,connector_failure
0.305985,0.305985,0.000000,0.000000,0,152,0.979715,16,enterprise,ai_off,gdrive,finance,informational,baseline,2026-03-14T09:42:00Z,connector_failure
0.312011,0.312011,0.000000,0.000000,0,148,0.990550,23,enterprise,ai_off,confluence,retail,navigational,baseline,2026-03-14T09:43:00Z,connector_failure
0.235732,0.235732,0.346769,0.653869,0,250,0.985344,13,standard,ai_on,slack,healthcare,informational,baseline,2026-03-14T09:44:00Z,connector_failure
0.279397,0.279397,0.000000,0.000000,0,181,0.987354,29,standard,ai_off,slack,healthcare,informational,baseline,2026-03-14T09:45:00Z,connector_failure
0.274825,0.274825,0.000000,0.000000,0,203,0.987587,15,standard,ai_off,jira,finance,action,baseline,2026-03-14T09:46:00Z,connector_failure
0.277756,0.277756,0.000000,0.000000,0,176,0.986922,9,standard,ai_off,slack,finance,action,baseline,2026-03-14T09:47:00Z,connector_failure
0.275150,0.275150,0.000000,0.000000,0,183,0.983929,9,standard,ai_off,confluence,retail,informational,baseline,2026-03-14T09:48:00Z,connector_failure
0.246907,0.246907,0.349767,0.655032,0,239,0.978340,11,premium,ai_on,jira,finance,navigational,baseline,2026-03-14T09:49:00Z,connector_failure
0.238411,0.238411,0.356864,0.640687,0,179,0.990342,15,standard,ai_on,confluence,finance,informational,baseline,2026-03-14T09:50:00Z,connector_failure
0.291182,0.291182,0.000000,0.000000,0,274,0.974092,10,premium,ai_off,sharepoint,retail,action,baseline,2026-03-14T09:51:00Z,connector_failure
0.311275,0.311275,0.000000,0.000000,0,243,0.994976,13,enterprise,ai_off,jira,finance,informational,baseline,2026-03-14T09:52:00Z,connector_failure
0.295588,0.295588,0.000000,0.000000,0,212,0.987621,24,enterprise,ai_off,gdrive,tech,navigational,baseline,2026-03-14T09:53:00Z,connector_failure
0.290552,0.290552,0.000000,0.000000,0,186,0.985752,16,premium,ai_off,jira,tech,action,baseline,2026-03-14T09:54:00Z,connector_failure
0.297772,0.297772,0.000000,0.000000,0,217,0.983066,12,enterprise,ai_off,confluence,retail,navigational,baseline,2026-03-14T09:55:00Z,connector_failure
0.294394,0.294394,0.000000,0.000000,0,142,0.984927,17,premium,ai_off,slack,healthcare,navigational,baseline,2026-03-14T09:56:00Z,connector_failure
0.257962,0.257962,0.353181,0.640874,0,179,0.976653,16,enterprise,ai_on,gdrive,tech,navigational,baseline,2026-03-14T09:57:00Z,connector_failure
0.276479,0.276479,0.000000,0.000000,0,205,0.987339,19,standard,ai_off,jira,tech,informational,baseline,2026-03-14T09:58:00Z,connector_failure
0.306591,0.306591,0.000000,0.000000,0,165,0.985480,16,enterprise,ai_off,slack,tech,informational,baseline,2026-03-14T09:59:00Z,connector_failure
0.280484,0.280484,0.000000,0.000000,0,210,0.982149,6,standard,ai_off,slack,tech,navigational,baseline,2026-03-14T10:00:00Z,connector_failure
0.227338,0.230541,0.356254,0.647127,0,287,0.988981,25,standard,ai_on,gdrive,retail,informational,baseline,2026-03-14T10:01:00Z,connector_failure
0.299244,0.299244,0.000000,0.000000,0,191,0.981120,13,premium,ai_off,jira,tech,informational,baseline,2026-03-14T10:02:00Z,connector_failure
0.277222,0.277222,0.000000,0.000000,0,220,0.981868,13,standard,ai_off,sharepoint,tech,informational,baseline,2026-03-14T10:03:00Z,connector_failure
0.279009,0.279009,0.000000,0.000000,0,183,0.978155,15,standard,ai_off,confluence,tech,informational,baseline,2026-03-14T10:04:00Z,connector_failure
0.294800,0.294800,0.000000,0.000000,0,199,0.989862,3,premium,ai_off,confluence,retail,navigational,baseline,2026-03-14T10:05:00Z,connector_failure
0.275015,0.275015,0.000000,0.000000,0,310,0.985333,11,standard,ai_off,gdrive,tech,navigational,baseline,2026-03-14T10:06:00Z,connector_failure
0.232777,0.232777,0.357831,0.638763,0,152,0.979833,22,standard,ai_on,jira,tech,informational,baseline,2026-03-14T10:07:00Z,connector_failure
0.292176,0.292176,0.000000,0.000000,0,180,0.982290,13,premium,ai_off,slack,tech,informational,baseline,2026-03-14T10:08:00Z,connector_failure
0.252589,0.252589,0.346428,0.656074,0,146,0.987109,28,premium,ai_on,slack,tech,action,baseline,2026-03-14T10:09:00Z,connector_failure
0.297059,0.297059,0.000000,0.000000,0,262,0.990140,14,premium,ai_off,gdrive,retail,action,baseline,2026-03-14T10:10:00Z,connector_failure
0.233637,0.233637,0.355540,0.642313,0,205,0.985378,15,standard,ai_on,gdrive,tech,action,baseline,2026-03-14T10:11:00Z,connector_failure
0.269318,0.269318,0.000000,0.000000,0,204,0.978881,19,standard,ai_off,gdrive,finance,action,baseline,2026-03-14T10:12:00Z,connector_failure
0.300928,0.300928,0.000000,0.000000,0,219,0.973434,18,enterprise,ai_off,slack,finance,navigational,baseline,2026-03-14T10:13:00Z,connector_failure
0.289929,0.289929,0.000000,0.000000,0,213,0.981435,20,premium,ai_off,slack,finance,navigational,baseline,2026-03-14T10:14:00Z,connector_failure
0.281564,0.281564,0.000000,0.000000,0,182,0.978779,12,standard,ai_off,gdrive,tech,navigational,baseline,2026-03-14T10:15:00Z,connector_failure
0.268887,0.268887,0.000000,0.000000,0,100,0.984156,13,standard,ai_off,slack,healthcare,navigational,baseline,2026-03-14T10:16:00Z,connector_failure
0.233827,0.233827,0.358715,0.650557,0,230,0.984303,16,standard,ai_on,confluence,finance,informational,baseline,2026-03-14T10:17:00Z,connector_failure
0.276954,0.276954,0.000000,0.000000,0,156,0.987023,14,standard,ai_off,gdrive,tech,informational,baseline,2026-03-14T10:18:00Z,connector_failure
0.282859,0.282859,0.000000,0.000000,0,209,0.979560,11,standard,ai_off,slack,retail,action,baseline,2026-03-14T10:19:00Z,connector_failure
0.235042,0.235042,0.351865,0.638562,0,156,0.980901,15,standard,ai_on,gdrive,tech,navigational,baseline,2026-03-14T10:20:00Z,connector_failure
0.277261,0.277261,0.000000,0.000000,0,137,0.985164,16,standard,ai_off,slack,retail,informational,baseline,2026-03-14T10:21:00Z,connector_failure
0.253301,0.253301,0.347987,0.649768,0,270,0.985933,14,premium,ai_on,sharepoint,finance,navigational,baseline,2026-03-14T10:22:00Z,connector_failure
0.293795,0.293795,0.000000,0.000000,0,241,0.981656,14,premium,ai_off,slack,retail,navigational,baseline,2026-03-14T10:23:00Z,connector_failure
0.238015,0.238015,0.349945,0.675442,0,203,0.977114,19,standard,ai_on,confluence,retail,navigational,baseline,2026-03-14T10:24:00Z,connector_failure
0.280556,0.280556,0.000000,0.000000,0,136,0.982385,20,standard,ai_off,confluence,healthcare,informational,baseline,2026-03-14T10:25:00Z,connector_failure
0.288473,0.288473,0.000000,0.000000,0,178,0.983075,3,premium,ai_off,gdrive,finance,informational,baseline,2026-03-14T10:26:00Z,connector_failure
0.252642,0.252642,0.352421,0.645076,0,245,0.986571,15,premium,ai_on,confluence,healthcare,navigational,baseline,2026-03-14T10:27:00Z,connector_failure
0.301843,0.301843,0.000000,0.000000,0,221,0.983524,13,enterprise,ai_off,confluence,healthcare,navigational,baseline,2026-03-14T10:28:00Z,connector_failure
0.310123,0.310123,0.000000,0.000000,0,136,0.984971,13,enterprise,ai_off,confluence,retail,navigational,baseline,2026-03-14T10:29:00Z,connector_failure
0.281069,0.281069,0.000000,0.000000,0,223,0.973981,26,standard,ai_off,jira,tech,navigational,current,2026-03-21T08:00:00Z,connector_failure
0.200725,0.200725,0.246510,0.518391,0,340,0.917237,61,standard,ai_on,confluence,tech,informational,current,2026-03-21T08:01:00Z,connector_failure
0.309037,0.309037,0.000000,0.000000,0,165,0.991144,10,enterprise,ai_off,slack,finance,informational,current,2026-03-21T08:02:00Z,connector_failure
0.230653,0.230653,0.348345,0.649745,0,254,0.974593,12,standard,ai_on,jira,retail,navigational,current,2026-03-21T08:03:00Z,connector_failure
0.235930,0.235930,0.343844,0.655771,0,290,0.988164,17,standard,ai_on,sharepoint,tech,informational,current,2026-03-21T08:04:00Z,connector_failure
0.261118,0.261118,0.349630,0.665785,0,170,1.000000,19,enterprise,ai_on,slack,finance,action,current,2026-03-21T08:05:00Z,connector_failure
0.202284,0.202284,0.245349,0.518770,0,280,0.912539,36,standard,ai_on,confluence,tech,informational,current,2026-03-21T08:06:00Z,connector_failure
0.262730,0.262730,0.000000,0.000000,1,184,0.941990,29,enterprise,ai_off,confluence,retail,informational,current,2026-03-21T08:07:00Z,connector_failure
0.251133,0.251133,0.356174,0.650119,0,151,0.985288,17,premium,ai_on,jira,retail,informational,current,2026-03-21T08:08:00Z,connector_failure
0.253662,0.253662,0.338844,0.650119,0,253,0.979977,22,premium,ai_on,slack,retail,informational,current,2026-03-21T08:09:00Z,connector_failure
0.275705,0.275705,0.000000,0.000000,0,167,0.983121,16,standard,ai_off,jira,tech,navigational,current,2026-03-21T08:10:00Z,connector_failure
0.240146,0.240146,0.346219,0.642854,0,171,0.976139,12,standard,ai_on,jira,retail,informational,current,2026-03-21T08:11:00Z,connector_failure
0.223896,0.223896,0.244035,0.519448,0,376,0.873115,40,enterprise,ai_on,confluence,tech,navigational,current,2026-03-21T08:12:00Z,connector_failure
0.268397,0.268397,0.000000,0.000000,0,262,0.944682,28,enterprise,ai_off,confluence,finance,navigational,current,2026-03-21T08:13:00Z,connector_failure
0.217401,0.217401,0.247514,0.513386,0,496,0.941942,166,premium,ai_on,confluence,retail,action,current,2026-03-21T08:14:00Z,connector_failure
0.262593,0.262593,0.344063,0.640656,0,219,0.984825,20,premium,ai_on,gdrive,tech,navigational,current,2026-03-21T08:15:00Z,connector_failure
0.273752,0.273752,0.000000,0.000000,0,257,0.984868,14,standard,ai_off,gdrive,tech,action,current,2026-03-21T08:16:00Z,connector_failure
0.255511,0.255511,0.352426,0.656074,0,309,0.979364,13,enterprise,ai_on,sharepoint,tech,navigational,current,2026-03-21T08:17:00Z,connector_failure
0.289497,0.289497,0.000000,0.000000,0,318,0.987560,7,premium,ai_off,gdrive,finance,informational,current,2026-03-21T08:18:00Z,connector_failure
0.240203,0.240203,0.354419,0.671647,0,173,0.981901,9,standard,ai_on,slack,finance,action,current,2026-03-21T08:19:00Z,connector_failure
0.230497,0.231600,0.352331,0.657336,0,197,0.984672,17,standard,ai_on,sharepoint,retail,navigational,current,2026-03-21T08:20:00Z,connector_failure
0.275168,0.275168,0.000000,0.000000,0,172,0.985959,14,standard,ai_off,sharepoint,tech,action,current,2026-03-21T08:21:00Z,connector_failure
0.247127,0.247127,0.357402,0.663154,0,251,0.979113,12,premium,ai_on,gdrive,retail,navigational,current,2026-03-21T08:22:00Z,connector_failure
0.269126,0.269126,0.000000,0.000000,0,249,0.923326,41,premium,ai_off,confluence,tech,informational,current,2026-03-21T08:23:00Z,connector_failure
0.245173,0.245173,0.000000,0.000000,0,442,0.938447,21,standard,ai_off,confluence,tech,informational,current,2026-03-21T08:24:00Z,connector_failure
0.253615,0.253615,0.341801,0.637310,0,273,0.983640,9,premium,ai_on,slack,finance,action,current,2026-03-21T08:25:00Z,connector_failure
0.280820,0.280820,0.000000,0.000000,0,176,0.990982,15,standard,ai_off,sharepoint,retail,action,current,2026-03-21T08:26:00Z,connector_failure
0.281225,0.281225,0.000000,0.000000,0,182,0.974349,8,standard,ai_off,gdrive,retail,informational,current,2026-03-21T08:27:00Z,connector_failure
0.273810,0.273810,0.000000,0.000000,0,227,0.981579,9,standard,ai_off,gdrive,tech,navigational,current,2026-03-21T08:28:00Z,connector_failure
0.221252,0.221252,0.250453,0.513872,1,283,0.865706,113,premium,ai_on,confluence,tech,navigational,current,2026-03-21T08:29:00Z,connector_failure
0.231505,0.232324,0.346301,0.670872,0,270,0.983478,13,standard,ai_on,gdrive,retail,navigational,current,2026-03-21T08:30:00Z,connector_failure
0.285804,0.285804,0.000000,0.000000,0,157,0.976316,9,standard,ai_off,gdrive,retail,informational,current,2026-03-21T08:31:00Z,connector_failure
0.276631,0.276631,0.000000,0.000000,0,234,0.985442,15,standard,ai_off,slack,retail,action,current,2026-03-21T08:32:00Z,connector_failure
0.249018,0.249018,0.000000,0.000000,1,307,0.904563,37,standard,ai_off,confluence,tech,navigational,current,2026-03-21T08:33:00Z,connector_failure
0.290534,0.290534,0.000000,0.000000,0,156,0.983339,20,premium,ai_off,sharepoint,tech,informational,current,2026-03-21T08:34:00Z,connector_failure
