click_quality_value,search_quality_success_value,ai_trigger,ai_success,zero_result,latency_ms,data_completeness,data_freshness_min,tenant_tier,ai_enablement,connector_type,industry_vertical,query_type,period,metric_ts,scenario_id
0.277006,0.277006,0.000000,0.000000,1,167,0.976959,14,standard,ai_off,confluence,tech,navigational,baseline,2026-03-14T09:25:00Z,mix_shift
0.226432,0.230793,0.352032,0.655603,0,188,0.981283,16,standard,ai_on,jira,finance,informational,baseline,2026-03-14T09:26:00Z,mix_shift
0.271811,0.271811,0.000000,0.000000,0,248,0.984283,24,standard,ai_off,jira,tech,navigational,baseline,2026-03-14T09:27:00Z,mix_shift
0.233709,0.233709,0.346912,0.651857,0,264,0.987995,15,standard,ai_on,jira,finance,informational,baseline,2026-03-14T09:28:00Z,mix_shift
0.237672,0.237672,0.345901,0.639211,0,50,0.977624,14,standard,ai_on,confluence,tech,navigational,baseline,2026-03-14T09:29:00Z,mix_shift
0.280697,0.280697,0.000000,0.000000,0,217,0.982189,15,standard,ai_off,gdrive,finance,informational,baseline,2026-03-14T09:30:00Z,mix_shift
0.296129,0.296129,0.000000,0.000000,0,183,0.984124,13,premium,ai_off,gdrive,retail,navigational,baseline,2026-03-14T09:31:00Z,mix_shift
0.309860,0.309860,0.000000,0.000000,0,177,0.983186,12,enterprise,ai_off,jira,healthcare,navigational,baseline,2026-03-14T09:32:00Z,mix_shift
0.301753,0.301753,0.000000,0.000000,0,282,0.978821,10,enterprise,ai_off,jira,tech,action,baseline,2026-03-14T09:33:00Z,mix_shift
0.298959,0.298959,0.000000,0.000000,0,263,0.984025,18,premium,ai_off,confluence,tech,informational,baseline,2026-03-14T09:34:00Z,mix_shift
0.281869,0.281869,0.000000,0.000000,0,231,0.975291,18,standard,ai_off,jira,finance,action,baseline,2026-03-14T09:35:00Z,mix_shift
0.299394,0.299394,0.000000,0.000000,0,221,0.983236,15,enterprise,ai_off,jira,tech,informational,baseline,2026-03-14T09:36:00Z,mix_shift
0.253889,0.253889,0.348564,0.662954,0,155,0.982359,14,enterprise,ai_on,gdrive,tech,informational,baseline,2026-03-14T09:37:00Z,mix_shift
0.279183,0.279183,0.000000,0.000000,0,126,0.981877,22,standard,ai_off,gdrive,tech,informational,baseline,2026-03-14T09:38:00Z,mix_shift
0.237366,0.241626,0.369553,0.653832,0,168,0.986852,20,standard,ai_on,gdrive,tech,action,baseline,2026-03-14T09:39:00Z,mix_shift
0.297094,0.297094,0.000000,0.000000,0,138,0.989804,10,premium,ai_off,slack,tech,informational,baseline,2026-03-14T09:40:00Z,mix_shift
0.301882,0.301882,0.000000,0.000000,0,133,0.990235,22,premium,ai_off,gdrive,retail,informational,baseline,2026-03-14T09:41:00Z,mix_shift
0.275022,0.275022,0.000000,0.000000,0,219,0.986043,1,standard,ai_off,sharepoint,finance,navigational,baseline,2026-03-14T09:42:00Z,mix_shift
0.293197,0.293197,0.000000,0.000000,0,308,0.987086,8,premium,ai_off,slack,retail,navigational,baseline,2026-03-14T09:43:00Z,mix_shift
0.288900,0.288900,0.000000,0.000000,0,164,0.986953,15,premium,ai_off,jira,finance,informational,baseline,2026-03-14T09:44:00Z,mix_shift
0.271134,0.271134,0.000000,0.000000,0,186,0.981057,17,standard,ai_off,sharepoint,finance,navigational,baseline,2026-03-14T09:45:00Z,mix_shift
0.249867,0.249867,0.358284,0.638644,0,135,0.981506,14,premium,ai_on,jira,tech,navigational,baseline,2026-03-14T09:46:00Z,mix_shift
0.260653,0.260653,0.353578,0.650396,0,235,0.976978,10,enterprise,ai_on,jira,retail,informational,baseline,2026-03-14T09:47:00Z,mix_shift
0.283748,0.283748,0.000000,0.000000,0,258,0.981841,20,standard,ai_off,sharepoint,tech,navigational,baseline,2026-03-14T09:48:00Z,mix_shift
0.304194,0.304194,0.000000,0.000000,0,275,0.991720,10,enterprise,ai_off,gdrive,healthcare,informational,baseline,2026-03-14T09:49:00Z,mix_shift
0.283854,0.283854,0.000000,0.000000,0,154,0.984319,11,standard,ai_off,confluence,tech,navigational,baseline,2026-03-14T09:50:00Z,mix_shift
0.230592,0.237283,0.354103,0.670095,0,192,0.981686,10,standard,ai_on,jira,finance,navigational,baseline,2026-03-14T09:51:00Z,mix_shift
0.259866,0.259866,0.345196,0.649735,0,230,0.988006,8,enterprise,ai_on,confluence,finance,navigational,baseline,2026-03-14T09:52:00Z,mix_shift
0.306065,0.306065,0.000000,0.000000,0,337,0.990070,22,enterprise,ai_off,jira,finance,navigational,baseline,2026-03-14T09:53:00Z,mix_shift
0.236337,0.236337,0.350953,0.654583,0,199,0.991533,16,standard,ai_on,confluence,finance,navigational,baseline,2026-03-14T09:54:00Z,mix_shift
0.229380,0.229380,0.350468,0.648054,0,125,0.989722,15,standard,ai_on,confluence,healthcare,navigational,baseline,2026-03-14T09:55:00Z,mix_shift
0.299653,0.299653,0.000000,0.000000,0,124,0.981084,7,premium,ai_off,slack,finance,informational,baseline,2026-03-14T09:56:00Z,mix_shift
0.277447,0.277447,0.000000,0.000000,0,136,0.975104,18,standard,ai_off,confluence,retail,informational,baseline,2026-03-14T09:57:00Z,mix_shift
0.303915,0.303915,0.000000,0.000000,0,184,0.982564,12,enterprise,ai_off,jira,tech,navigational,baseline,2026-03-14T09:58:00Z,mix_shift
0.296390,0.296390,0.000000,0.000000,0,267,0.979579,20,premium,ai_off,confluence,finance,navigational,baseline,2026-03-14T09:59:00Z,mix_shift
0.279150,0.279150,0.000000,0.000000,0,108,0.983255,19,standard,ai_off,gdrive,healthcare,informational,baseline,2026-03-14T10:00:00Z,mix_shift
0.229652,0.229652,0.348284,0.649613,0,201,0.980008,6,standard,ai_on,slack,tech,informational,baseline,2026-03-14T10:01:00Z,mix_shift
0.306051,0.306051,0.000000,0.000000,0,123,0.979793,24,enterprise,ai_off,confluence,retail,action,baseline,2026-03-14T10:02:00Z,mix_shift
0.232429,0.232429,0.341464,0.652471,0,235,0.987524,8,standard,ai_on,confluence,finance,action,baseline,2026-03-14T10:03:00Z,mix_shift
0.263688,0.263688,0.354352,0.642590,0,210,0.975067,10,enterprise,ai_on,confluence,retail,action,baseline,2026-03-14T10:04:00Z,mix_shift
0.254741,0.254741,0.350360,0.645124,0,193,0.982438,11,premium,ai_on,gdrive,retail,action,baseline,2026-03-14T10:05:00Z,mix_shift
0.264647,0.264647,0.000000,0.000000,0,142,0.979858,22,standard,ai_off,jira,healthcare,navigational,baseline,2026-03-14T10:06:00Z,mix_shift
0.228568,0.228568,0.340296,0.644314,0,155,0.981714,13,standard,ai_on,confluence,healthcare,navigational,baseline,2026-03-14T10:07:00Z,mix_shift
0.230022,0.235572,0.354937,0.663701,0,179,0.984640,21,standard,ai_on,jira,retail,navigational,baseline,2026-03-14T10:08:00Z,mix_shift
0.270151,0.270151,0.000000,0.000000,0,291,0.982416,14,standard,ai_off,confluence,healthcare,navigational,baseline,2026-03-14T10:09:00Z,mix_shift
0.259849,0.259849,0.342729,0.643346,1,190,0.972870,17,enterprise,ai_on,jira,finance,navigational,baseline,2026-03-14T10:10:00Z,mix_shift
0.302722,0.302722,0.000000,0.000000,0,231,0.982829,7,enterprise,ai_off,slack,tech,action,baseline,2026-03-14T10:11:00Z,mix_shift
0.239791,0.239791,0.360986,0.644478,0,193,0.983938,16,standard,ai_on,confluence,retail,informational,baseline,2026-03-14T10:12:00Z,mix_shift
0.278564,0.278564,0.000000,0.000000,0,195,0.985931,8,standard,ai_off,slack,tech,informational,baseline,2026-03-14T10:13:00Z,mix_shift
0.261036,0.261036,0.356988,0.665577,0,209,0.986590,21,enterprise,ai_on,confluence,finance,navigational,baseline,2026-03-14T10:14:00Z,mix_shift
0.293773,0.293773,0.000000,0.000000,0,158,0.982687,24,premium,ai_off,gdrive,tech,action,baseline,2026-03-14T10:15:00Z,mix_shift
0.260156,0.260156,0.348912,0.654679,0,217,0.986608,11,enterprise,ai_on,slack,finance,navigational,baseline,2026-03-14T10:16:00Z,mix_shift
0.235232,0.235232,0.350830,0.651897,0,229,0.984489,7,standard,ai_on,confluence,healthcare,action,baseline,2026-03-14T10:17:00Z,mix_shift
0.234133,0.234133,0.353167,0.654311,0,123,0.984001,15,standard,ai_on,confluence,finance,navigational,baseline,2026-03-14T10:18:00Z,mix_shift
0.304752,0.304752,0.000000,0.000000,0,245,0.987097,19,enterprise,ai_off,gdrive,tech,informational,baseline,2026-03-14T10:19:00Z,mix_shift
0.234209,0.234846,0.351363,0.668387,0,202,0.988916,13,standard,ai_on,slack,finance,navigational,baseline,2026-03-14T10:20:00Z,mix_shift
0.228646,0.228646,0.338518,0.638831,0,212,0.990634,26,standard,ai_on,gdrive,finance,navigational,baseline,2026-03-14T10:21:00Z,mix_shift
0.230981,0.230981,0.343946,0.646922,0,148,0.992053,16,standard,ai_on,confluence,tech,navigational,baseline,2026-03-14T10:22:00Z,mix_shift
0.264324,0.264324,0.000000,0.000000,0,207,0.987412,14,standard,ai_off,confluence,tech,navigational,baseline,2026-03-14T10:23:00Z,mix_shift
0.271717,0.271717,0.000000,0.000000,0,147,0.988619,7,standard,ai_off,slack,tech,action,baseline,2026-03-14T10:24:00Z,mix_shift
0.275677,0.275677,0.000000,0.000000,0,232,0.981244,26,standard,ai_off,gdrive,tech,action,baseline,2026-03-14T10:25:00Z,mix_shift
0.302229,0.302229,0.000000,0.000000,0,235,0.983483,13,enterprise,ai_off,gdrive,finance,informational,baseline,2026-03-14T10:26:00Z,mix_shift
0.280085,0.280085,0.000000,0.000000,0,207,0.982904,22,standard,ai_off,confluence,healthcare,informational,baseline,2026-03-14T10:27:00Z,mix_shift
0.313064,0.313064,0.000000,0.000000,0,168,0.983522,8,enterprise,ai_off,confluence,healthcare,informational,baseline,2026-03-14T10:28:00Z,mix_shift
0.296164,0.296164,0.000000,0.000000,0,257,0.981492,21,enterprise,ai_off,slack,retail,informational,baseline,2026-03-14T10:29:00Z,mix_shift
0.297769,0.297769,0.000000,0.000000,0,182,0.985224,10,premium,ai_off,jira,tech,navigational,current,2026-03-21T08:00:00Z,mix_shift
0.248256,0.248256,0.341904,0.643400,0,181,0.985313,23,premium,ai_on,sharepoint,retail,navigational,current,2026-03-21T08:01:00Z,mix_shift
0.224683,0.232671,0.354683,0.655997,0,184,0.998757,9,standard,ai_on,slack,finance,navigational,current,2026-03-21T08:02:00Z,mix_shift
0.299455,0.299455,0.000000,0.000000,0,159,0.984018,10,enterprise,ai_off,confluence,finance,action,current,2026-03-21T08:03:00Z,mix_shift
0.237452,0.237452,0.348316,0.655124,0,113,0.984170,12,standard,ai_on,sharepoint,retail,informational,current,2026-03-21T08:04:00Z,mix_shift
0.277864,0.277864,0.000000,0.000000,0,173,0.994977,11,standard,ai_off,slack,tech,action,current,2026-03-21T08:05:00Z,mix_shift
0.269086,0.269086,0.000000,0.000000,0,204,0.977640,20,standard,ai_off,confluence,healthcare,informational,current,2026-03-21T08:06:00Z,mix_shift
0.292786,0.292786,0.000000,0.000000,0,215,0.981235,14,enterprise,ai_off,confluence,tech,navigational,current,2026-03-21T08:07:00Z,mix_shift
0.251390,0.251390,0.354805,0.644905,0,153,0.977665,15,premium,ai_on,slack,retail,informational,current,2026-03-21T08:08:00Z,mix_shift
0.231978,0.231978,0.350300,0.647601,0,232,0.992771,10,standard,ai_on,confluence,finance,navigational,current,2026-03-21T08:09:00Z,mix_shift
0.236079,0.236079,0.365368,0.637476,0,121,0.977959,23,standard,ai_on,jira,tech,navigational,current,2026-03-21T08:10:00Z,mix_shift
0.294958,0.294958,0.000000,0.000000,0,256,0.986479,12,premium,ai_off,confluence,finance,navigational,current,2026-03-21T08:11:00Z,mix_shift
0.230455,0.230832,0.351549,0.656614,0,206,0.975337,19,standard,ai_on,jira,finance,informational,current,2026-03-21T08:12:00Z,mix_shift
0.231350,0.234418,0.355083,0.660179,0,198,0.979789,14,standard,ai_on,slack,tech,informational,current,2026-03-21T08:13:00Z,mix_shift
0.276600,0.276600,0.000000,0.000000,0,179,0.989103,19,standard,ai_off,sharepoint,finance,informational,current,2026-03-21T08:14:00Z,mix_shift
0.275296,0.275296,0.000000,0.000000,0,313,0.987210,18,standard,ai_off,confluence,healthcare,navigational,current,2026-03-21T08:15:00Z,mix_shift
0.277872,0.277872,0.000000,0.000000,0,245,0.985857,10,standard,ai_off,gdrive,tech,informational,current,2026-03-21T08:16:00Z,mix_shift
0.278636,0.278636,0.000000,0.000000,0,164,0.989401,7,standard,ai_off,jira,healthcare,action,current,2026-03-21T08:17:00Z,mix_shift
0.234285,0.234285,0.342252,0.661846,0,195,0.981053,19,standard,ai_on,confluence,finance,navigational,current,2026-03-21T08:18:00Z,mix_shift
0.230866,0.230866,0.350663,0.635041,0,252,0.983641,18,standard,ai_on,jira,finance,navigational,current,2026-03-21T08:19:00Z,mix_shift
0.257299,0.257299,0.350323,0.642313,0,179,0.986196,16,enterprise,ai_on,sharepoint,healthcare,action,current,2026-03-21T08:20:00Z,mix_shift
0.300820,0.300820,0.000000,0.000000,0,237,0.982945,8,enterprise,ai_off,sharepoint,finance,informational,current,2026-03-21T08:21:00Z,mix_shift
0.278058,0.278058,0.000000,0.000000,0,172,0.987310,15,standard,ai_off,jira,tech,action,current,2026-03-21T08:22:00Z,mix_shift
0.235184,0.235184,0.340707,0.646592,0,155,0.984666,14,standard,ai_on,confluence,tech,informational,current,2026-03-21T08:23:00Z,mix_shift
0.268127,0.268127,0.000000,0.000000,0,174,0.985315,10,standard,ai_off,confluence,tech,informational,current,2026-03-21T08:24:00Z,mix_shift
0.228946,0.228946,0.340490,0.635638,0,196,0.995574,30,standard,ai_on,jira,retail,navigational,current,2026-03-21T08:25:00Z,mix_shift
0.272581,0.272581,0.000000,0.000000,0,156,0.978502,21,standard,ai_off,jira,finance,informational,current,2026-03-21T08:26:00Z,mix_shift
0.299040,0.299040,0.000000,0.000000,0,204,0.977666,9,enterprise,ai_off,confluence,healthcare,navigational,current,2026-03-21T08:27:00Z,mix_shift
0.275903,0.275903,0.000000,0.000000,0,213,0.986957,13,standard,ai_off,confluence,finance,action,current,2026-03-21T08:28:00Z,mix_shift
0.273801,0.273801,0.000000,0.000000,0,172,0.984745,17,standard,ai_off,slack,tech,informational,current,2026-03-21T08:29:00Z,mix_shift
0.239081,0.239081,0.353032,0.634567,0,143,0.985066,12,standard,ai_on,confluence,healthcare,informational,current,2026-03-21T08:30:00Z,mix_shift
0.282564,0.282564,0.000000,0.000000,0,283,0.986762,21,standard,ai_off,confluence,retail,navigational,current,2026-03-21T08:31:00Z,mix_shift
0.280066,0.280066,0.000000,0.000000,0,188,0.979509,22,standard,ai_off,gdrive,retail,action,current,2026-03-21T08:32:00Z,mix_shift
0.233851,0.233851,0.342854,0.645181,0,325,0.970604,15,standard,ai_on,gdrive,tech,navigational,current,2026-03-21T08:33:00Z,mix_shift
